timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,SMA_14,RSI_14,MACD,MACD-signal,MACD-hist,BB_upper,BB_lower
1504483200000,4505.0,4527.49,3972.51,4100.11,1394.644614,1504569599999,5909947.49008974,9317,578.600851,2460362.61291664,0,4397.756428571428,42.26003453900124,-51.421238690720706,-51.421238690720706,-51.421238690720706,4779.438278992532,4779.438278992532
1504569600000,4106.97,4484.99,3603.0,4366.47,1228.938157,1504655999999,5083453.18675071,10084,533.476065,2214297.83961246,0,4421.075714285714,50.353191531070586,-51.421238690720706,-51.421238690720706,-51.421238690720706,4779.438278992532,4779.438278992532
1504656000000,4366.49,4662.87,4335.26,4619.77,807.363726,1504742399999,3626346.05544323,7956,422.923063,1903231.7409154,0,4457.2014285714295,56.58522612592334,-51.421238690720706,-51.421238690720706,-51.421238690720706,4813.007770682579,4813.007770682579
1504742400000,4619.77,4788.59,4438.19,4691.61,500.429975,1504828799999,2305795.13638315,3070,240.683949,1111299.24357466,0,4484.03,58.18829511861675,-51.421238690720706,-51.421238690720706,-51.421238690720706,4852.074275204601,4852.074275204601
1504828800000,4691.66,4735.39,4028.93,4282.8,1132.255046,1504915199999,4866527.22639337,4733,465.962119,2004277.28941755,0,4484.181428571429,47.450898785420655,-51.421238690720706,-51.421238690720706,-51.421238690720706,4849.145062599072,4849.145062599072
1504915200000,4282.8,4426.62,4150.06,4258.81,658.782952,1505001599999,2815383.46568698,3777,287.989805,1233627.00774409,0,4478.5650000000005,46.90392568983139,-51.421238690720706,-51.421238690720706,-51.421238690720706,4841.753414643028,4841.753414643028
1505001600000,4258.81,4283.0,3801.0,4130.37,660.373275,1505087999999,2700371.80819211,3435,291.786887,1193884.03650449,0,4465.733571428571,43.980851188766216,-51.421238690720706,-51.421238690720706,-51.421238690720706,4830.966407924239,4830.966407924239
1505088000000,4153.62,4334.43,4098.91,4208.47,699.989065,1505174399999,2956842.76250147,4228,322.19833,1361869.71324406,0,4453.003571428571,46.17735104920699,-51.421238690720706,-51.421238690720706,-51.421238690720706,4817.469552954856,4817.469552954856
1505174400000,4208.6,4394.59,4040.8,4163.72,879.630319,1505260799999,3725190.62328952,6501,451.78067,1911015.26637066,0,4422.735,45.08649403362089,-51.421238690720706,-51.421238690720706,-51.421238690720706,4813.485633380291,4813.485633380291
1505260800000,4159.72,4165.38,3760.0,3944.69,913.462545,1505347199999,3570365.92571669,5019,363.053413,1425986.44091325,0,4379.131428571429,40.09404200177548,-51.421238690720706,-51.421238690720706,-51.421238690720706,4841.094034533854,4841.094034533854
1505347200000,3944.0,3993.0,3165.13,3189.02,1665.021543,1505433599999,5914261.40460825,9066,761.153976,2711572.43635069,0,4269.426428571429,28.406972104525458,-51.421238690720706,-51.421238690720706,-51.421238690720706,5025.389172219979,5025.389172219979
1505433600000,3188.01,3856.0,2817.0,3700.0,1968.866492,1505519999999,6588767.18669446,10445,966.122245,3236325.66838306,0,4188.361428571428,40.94284848077143,-51.421238690720706,-51.421238690720706,-51.421238690720706,5046.593797049396,5046.593797049396
1505520000000,3674.01,3950.0,3470.66,3714.95,1297.563953,1505606399999,4804878.24721283,8809,624.887842,2314536.03271908,0,4134.276428571428,41.26688130528487,-51.421238690720706,-51.421238690720706,-51.421238690720706,5059.476266297432,5059.476266297432
1505606400000,3685.23,3748.21,3499.02,3699.99,682.17121,1505692799999,2466490.27859466,6355,273.931976,994843.63045949,0,4076.484285714286,41.024313634242155,-51.421238690720706,-51.421238690720706,-51.421238690720706,5061.2128443773,5061.2128443773
1505692800000,3690.0,4123.2,3690.0,4035.01,1030.006455,1505779199999,4069033.05715863,8220,417.638722,1651863.37125876,0,4071.8342857142857,48.346707764098774,-51.421238690720706,-51.421238690720706,-51.421238690720706,5021.786273505546,5021.786273505546
1505779200000,4060.0,4089.97,3830.91,3910.04,902.332129,1505865599999,3558315.19743872,7342,257.320352,1016803.88177532,0,4039.2321428571427,46.049880555729544,-51.421238690720706,-51.421238690720706,-51.421238690720706,4983.3691353355,4983.3691353355
1505865600000,3910.04,4046.08,3820.0,3900.0,720.935076,1505951999999,2839584.45308804,7231,395.275138,1562210.14983916,0,3987.8199999999997,45.86137631324213,-64.02425357221377,-64.02425357221377,-64.02425357221377,4909.68002839281,4909.68002839281
1505952000000,3889.99,3910.0,3567.0,3609.99,1001.654084,1506038399999,3757043.07821264,8714,517.258926,1946238.63873747,0,3910.5614285714287,40.68113886414492,-78.00868577124831,-78.00868577124831,-78.00868577124831,4810.598081134701,4810.598081134701
1506038400000,3592.84,3750.0,3505.55,3595.87,838.966425,1506124799999,3031771.43292849,8152,511.059869,1848104.61254174,0,3861.495,40.44162120031432,-92.17335531723418,-92.17335531723418,-92.17335531723418,4771.403868138651,4771.403868138651
1506124800000,3595.88,3817.19,3542.91,3780.0,752.792791,1506211199999,2799706.99951511,8402,431.94671,1608679.14327472,0,3827.2942857142853,44.990038720070395,-102.5606904256969,-102.5606904256969,-102.5606904256969,4708.618194410391,4708.618194410391
1506211200000,3779.54,3789.99,3622.76,3660.02,661.63639,1506297599999,2445788.43620041,8724,290.93917,1077964.32638088,0,3793.6978571428576,42.701643487855534,-111.71639848404178,-111.71639848404178,-111.71639848404178,4699.3314121707035,4699.3314121707035
1506297600000,3660.02,3979.87,3653.69,3920.75,727.994713,1506383999999,2784170.85318322,9740,298.839159,1144089.17964881,0,3773.1464285714287,48.796721480872286,-115.20577008060111,-115.20577008060111,-115.20577008060111,4654.39260563814,4654.39260563814
1506384000000,3928.0,3976.99,3850.05,3882.35,526.727987,1506470399999,2061195.57868009,7971,225.570283,883925.0185633,0,3753.0485714285714,47.98709177258222,-115.3107454519924,-115.3107454519924,-115.3107454519924,4547.203549049097,4547.203549049097
1506470400000,3882.36,4249.94,3872.81,4193.0,628.170966,1506556799999,2554629.81447101,8373,348.083641,1418522.03112125,0,3770.785,54.55605240332147,-108.06988802357694,-108.06988802357694,-108.06988802357694,4430.449344886956,4430.449344886956
1506556800000,4192.11,4300.0,4101.0,4174.5,849.785325,1506643199999,3553178.87037354,11426,364.517452,1525467.35780567,0,3841.1764285714285,54.11771350211415,-96.65322618008031,-96.65322618008031,-96.65322618008031,4411.160918119759,4411.160918119759
1506643200000,4178.98,4263.86,3952.01,4174.69,1602.309565,1506729599999,6571746.35900076,14834,660.408235,2706153.81551434,0,3875.082857142857,54.12179049630811,-82.99440771452791,-82.99440771452791,-82.99440771452791,4396.152800988069,4396.152800988069
1506729600000,4175.0,4380.0,4138.1,4378.51,720.353183,1506815999999,3088354.40084536,9324,292.966693,1258540.22252994,0,3922.48,58.39289697478123,-65.2052766471016,-65.2052766471016,-65.2052766471016,4442.845626120699,4442.845626120699
1506816000000,4378.49,4406.52,4240.04,4378.48,726.963685,1506902399999,3137143.89184457,9816,291.975904,1263465.86667018,0,3970.9435714285714,58.39203529343337,-45.611743921301205,-45.611743921301205,-45.611743921301205,4475.346745814308,4475.346745814308
1506902400000,4400.0,4561.63,4360.0,4380.0,655.756974,1506988799999,2905282.77570845,8185,289.541406,1286786.89051625,0,3995.5857142857144,58.42551029562981,-25.78616345241068,-25.78616345241068,-25.78616345241068,4513.074193530115,4513.074193530115
1506988800000,4380.0,4467.33,4180.8,4310.0,1082.323563,1507075199999,4627422.74283879,12379,492.735181,2107462.11039911,0,4024.154285714286,56.18372603879983,-7.912466876357261,-7.912466876357261,-7.912466876357261,4555.973573750194,4555.973573750194
1507075200000,4314.9,4373.0,4142.0,4208.59,868.465101,1507161599999,3676415.10054891,11006,292.928777,1237552.36930596,0,4046.1964285714284,53.0103647520206,6.200954771142094,6.200954771142094,6.200954771142094,4517.20294975279,4517.20294975279
1507161600000,4208.59,4355.0,4110.0,4292.43,779.138638,1507247999999,3295532.82397779,9158,351.042019,1483036.83360606,0,4094.9421428571427,55.260236863335365,18.54114506134014,18.54114506134014,18.54114506134014,4547.0599395539875,4547.0599395539875
1507248000000,4318.99,4417.0,4292.0,4369.0,506.529176,1507334399999,2212035.12414239,6546,226.148177,988106.60264063,0,4150.165714285714,57.272369602911866,30.30238573331865,30.30238573331865,30.30238573331865,4583.564225240858,4583.564225240858
1507334400000,4369.0,4479.5,4312.56,4423.0,297.5975,1507420799999,1302533.21459281,4804,145.313076,637146.85809303,0,4196.094285714285,58.68362291953968,41.87668152507116,41.87668152507116,41.87668152507116,4619.917527143453,4619.917527143453
1507420800000,4425.0,4658.0,4425.0,4640.0,518.462004,1507507199999,2347356.46944654,7580,280.094854,1268660.82999198,0,4266.092857142857,63.85071849268288,56.09372301073246,56.09372301073246,56.09372301073246,4702.136371125767,4702.136371125767
1507507200000,4640.0,4889.98,4550.0,4786.95,646.463145,1507593599999,3040508.90436387,10372,350.756559,1654274.63749423,0,4327.964285714285,66.87214553327276,73.43855797478446,73.43855797478446,73.43855797478446,4807.149201091096,4807.149201091096
1507593600000,4786.95,4960.0,4680.59,4783.06,1043.221773,1507679999999,5044283.86347582,11967,678.832674,3289613.76073974,0,4392.300714285714,66.71318518250699,91.60514437908598,91.60514437908598,91.60514437908598,4894.814406438465,4894.814406438465
1507680000000,4783.06,4881.61,4710.0,4821.43,753.429396,1507766399999,3609240.90903919,5895,540.087975,2586977.71897445,0,4437.188571428572,67.53299417028444,109.73785047430616,109.73785047430616,109.73785047430616,4951.33433653087,4951.33433653087
1507766400000,4821.43,5439.99,4810.16,5430.0,1276.701482,1507852799999,6659759.29119366,8030,796.594719,4149667.59915114,0,4526.867142857142,77.14673039812322,136.35803879024053,136.35803879024053,136.35803879024053,5146.136105057965,5146.136105057965
1507852800000,5439.99,5846.17,5379.84,5649.98,1879.82762,1507939199999,10597340.30104987,11663,878.638077,4945786.36371635,0,4632.245,79.50871225114575,170.10140714182074,170.10140714182074,170.10140714182074,5377.408419958888,5377.408419958888
1507939200000,5650.0,5900.0,5580.01,5869.99,970.759046,1508025599999,5533972.4859947,6259,433.794904,2472775.20446234,0,4738.779285714286,81.56130291816459,209.66299915282994,209.66299915282994,209.66299915282994,5606.6050338701225,5606.6050338701225
1508025600000,5855.03,5922.3,5400.01,5709.99,1343.523375,1508111999999,7553650.20132813,7452,601.422361,3384776.70651666,0,4833.887142857143,75.62823515159785,247.7668860719575,247.7668860719575,247.7668860719575,5767.47521237585,5767.47521237585
1508112000000,5710.0,5788.91,5585.19,5760.02,1528.996462,1508198399999,8701914.79553535,9153,719.218538,4096285.84717841,0,4932.46,76.21096489370983,283.1931315426989,283.1931315426989,283.1931315426989,5904.424402154757,5904.424402154757
1508198400000,5760.0,5774.98,5508.63,5595.0,1429.869376,1508284799999,8041662.31881055,9755,688.766779,3874630.11789208,0,5024.245714285715,70.2449279261325,311.8057287497915,311.8057287497915,311.8057287497915,6003.523707717894,6003.523707717894
1508284800000,5595.0,5596.0,5037.95,5512.06,2317.804373,1508371199999,12456909.97604373,14824,1039.622475,5582555.96464678,0,5117.350714285714,67.38948963657086,332.61381601496663,332.61381601496663,332.61381601496663,6071.085524641894,6071.085524641894
1508371200000,5513.0,5710.0,5490.26,5683.9,1881.722107,1508457599999,10609368.77338359,11553,866.172234,4889254.26776489,0,5216.741428571428,70.10127545965658,349.422905998908,349.422905998908,349.422905998908,6151.051152257728,6151.051152257728
1508457600000,5683.31,6110.0,5600.0,6010.01,1972.97722,1508543999999,11486552.1888066,11656,833.037457,4827682.43818362,0,5333.956428571429,74.4444523540767,367.2508307908975,367.2508307908975,367.2508307908975,6286.879384680202,6286.879384680202
1508544000000,6013.72,6171.0,5850.03,6024.97,1664.307693,1508630399999,10114821.44026351,10182,796.022575,4842552.09005084,0,5448.382857142858,74.62654259278436,384.18441135771707,384.18441135771707,384.18441135771707,6402.798506146678,6402.798506146678
1508630400000,6003.27,6060.0,5720.03,5950.02,1362.092216,1508716799999,8035415.37335629,8846,559.072342,3298113.25431534,0,5541.955714285714,71.86382477977564,397.598330554015,397.598330554015,397.598330554015,6484.397531091008,6484.397531091008
1508716800000,5975.0,6080.0,5621.03,5915.93,1812.557715,1508803199999,10607190.98072695,10736,733.791079,4292971.67402233,0,5622.597142857143,70.58388709697743,406.6529213196295,406.6529213196295,406.6529213196295,6534.8607059924,6534.8607059924
1508803200000,5909.47,5925.0,5450.0,5477.03,2580.418767,1508889599999,14564495.85056032,13075,1128.826117,6369508.22114772,0,5672.166428571429,56.605414084507885,404.57127544167327,404.57127544167327,404.57127544167327,6502.0819616566805,6502.0819616566805
1508889600000,5506.92,5704.96,5286.98,5689.99,2282.813205,1508975999999,12544847.89154201,12026,1102.091326,6072831.20164732,0,5734.20642857143,60.674913479400814,398.09432814552736,398.09432814552736,398.09432814552736,6477.34396480908,6477.34396480908
1508976000000,5670.1,5939.99,5650.0,5861.77,1972.965882,1509062399999,11417126.63602561,11429,779.739997,4524676.60186949,0,5765.047142857143,63.637168075010834,391.0353354241136,391.0353354241136,391.0353354241136,6456.682385766153,6456.682385766153
1509062400000,5861.77,5980.0,5649.24,5768.83,1403.706416,1509148799999,8167069.73635031,8305,624.087409,3639525.74476665,0,5773.536428571429,60.96155396688917,381.60751992257394,381.60751992257394,381.60751992257394,6401.236864199268,6401.236864199268
1509148800000,5768.79,5850.02,5630.03,5719.64,1276.754412,1509235199999,7308076.01911184,8556,522.437128,2992463.28829385,0,5762.797142857143,59.53482155818743,369.53463541152604,369.53463541152604,369.53463541152604,6348.956294383172,6348.956294383172
1509235200000,5709.98,6189.88,5648.01,6169.98,1804.778173,1509321599999,10620967.62459168,10651,954.170196,5607341.71306722,0,5795.653571428571,67.12143187576434,362.77942094202297,362.77942094202297,362.77942094202297,6357.540652670686,6357.540652670686
1509321600000,6133.01,6248.68,6030.0,6120.5,1473.687043,1509407999999,9030219.28673499,9027,568.13297,3484470.96871416,0,5821.402142857142,65.66472458009385,358.0950663546425,358.0950663546425,358.0950663546425,6318.204691556943,6318.204691556943
1509408000000,6120.52,6498.01,6100.0,6463.0,1511.774925,1509494399999,9487640.8400991,12503,666.763568,4189144.86604943,0,5883.402142857142,70.44599202613739,359.6024646031341,359.6024646031341,359.6024646031341,6317.64659865566,6317.64659865566
1509494400000,6463.0,6774.67,6338.02,6753.98,1675.615188,1509580799999,10951171.07254041,16775,681.762424,4456444.95893702,0,5972.1107142857145,73.78583315155687,368.7345224654065,368.7345224654065,368.7345224654065,6498.104563574624,6498.104563574624
1509580800000,6753.98,7300.0,6685.1,7019.98,2503.610803,1509667199999,17369001.33091877,20222,1152.043042,8002005.80575711,0,6067.545,76.41026698578185,385.57030577609373,385.57030577609373,385.57030577609373,6730.445719595556,6730.445719595556
1509667200000,7010.31,7346.34,6923.0,7115.04,1891.497592,1509753599999,13614451.74654126,15375,790.186344,5689002.21482195,0,6146.475714285713,77.28546102681186,406.98990943183463,406.98990943183463,406.98990943183463,6941.234641580784,6941.234641580784
1509753600000,7115.02,7480.99,6901.0,7357.09,1399.191767,1509839999999,10064538.39659038,13395,638.387268,4597312.95311455,0,6241.627142857143,79.38295054612962,433.09386591122404,433.09386591122404,433.09386591122404,7179.9637240544425,7179.9637240544425
1509840000000,7357.27,7590.25,7279.02,7345.01,1207.83233,1509926399999,9000403.86573288,11090,540.675195,4027338.87761942,0,6341.269285714286,78.99092029819357,459.58563358506626,459.58563358506626,459.58563358506626,7374.541444231309,7374.541444231309
1509926400000,7345.1,7401.0,6906.0,6960.12,1763.019261,1510012799999,12673524.6216398,13525,730.003787,5258426.96569148,0,6415.854285714285,67.54524326384801,477.74354778515607,477.74354778515607,477.74354778515607,7457.702359177944,7457.702359177944
1510012800000,6981.72,7198.49,6901.0,7064.04,1440.259494,1510099199999,10173272.33780804,13132,591.187992,4181187.39303234,0,6529.212142857143,68.85734393245684,490.29520493756695,490.29520493756695,490.29520493756695,7536.148417451373,7536.148417451373
1510099200000,7070.0,7770.02,6651.0,7303.0,2822.298802,1510185599999,20491286.19840822,24381,1291.344472,9394534.42380506,0,6644.427142857144,71.69145639709792,501.3699754630725,501.3699754630725,501.3699754630725,7651.18821373315,7651.18821373315
1510185600000,7303.01,7392.0,7015.0,7079.99,1913.398308,1510271999999,13798534.34721742,13818,724.154878,5221300.62862515,0,6731.442857142857,65.68381994208048,506.23778639895136,506.23778639895136,506.23778639895136,7724.062651085945,7724.062651085945
1510272000000,7079.0,7279.91,6255.01,6506.98,3254.704105,1510358399999,22083345.18396158,18889,1565.261439,10594456.21115611,0,6784.167857142857,53.32008650415807,496.6641584172883,496.6641584172883,496.6641584172883,7732.528074994842,7732.528074994842
1510358400000,6503.0,6797.98,6100.0,6245.05,2754.156861,1510444799999,17681445.46474999,17840,1127.476148,7260382.61767693,0,6821.697142857142,48.79836102585047,473.2298434449404,473.2298434449404,473.2298434449404,7728.645833508741,7728.645833508741
1510444800000,6245.05,6630.0,5325.01,5811.03,4968.483069,1510531199999,29711508.60084671,31069,2267.410744,13607604.41635319,0,6796.057857142857,42.384371102760134,434.3332617568789,434.3332617568789,434.3332617568789,7734.097246320851,7734.097246320851
1510531200000,5839.94,6697.47,5699.99,6465.99,2621.243039,1510617599999,16498136.09913936,16165,1299.996919,8190123.54546063,0,6820.7357142857145,52.52524703158341,397.24382484431004,397.24382484431004,397.24382484431004,7693.557551734985,7693.557551734985
1510617600000,6465.99,6684.98,6311.07,6574.99,1254.292531,1510703999999,8168729.97122799,10476,612.136202,3991112.7307127,0,6828.735000000001,53.97704461801284,364.0649931452003,364.0649931452003,364.0649931452003,7669.648155182105,7669.648155182105
1510704000000,6575.99,7298.0,6575.99,7240.06,1779.605845,1510790399999,12446186.45092821,10313,958.59199,6705958.0325874,0,6863.455,61.6775933708474,344.8575678726103,344.8575678726103,344.8575678726103,7720.918205085591,7720.918205085591
1510790400000,7240.14,7940.0,7076.0,7864.5,2331.95675,1510876799999,17499577.25815967,14961,1196.410717,8973214.5702364,0,6923.777857142857,67.2229018785093,344.59060979247596,344.59060979247596,344.59060979247596,7868.103561232196,7868.103561232196
1510876800000,7876.98,7989.0,7451.0,7699.19,3982.395925,1510963199999,31024092.61951179,22012,1910.208237,14893068.96849563,0,6965.5028571428575,64.55956190842697,352.7863477897797,352.7863477897797,352.7863477897797,7931.133326702804,7931.133326702804
1510963200000,7680.01,7819.99,7422.0,7761.94,3954.266477,1511049599999,30334498.31525712,18383,1891.340324,14512569.88845333,0,6994.420714285714,65.12440812618672,366.05377376330597,366.05377376330597,366.05377376330597,8030.773782700284,8030.773782700284
1511049600000,7761.94,8123.15,7650.33,8038.0,3867.340444,1511135999999,30322635.7689457,14897,2097.613346,16448877.84771707,0,7043.92,67.5729787579836,385.37460058539466,385.37460058539466,385.37460058539466,8159.052480092315,8159.052480092315
1511136000000,8057.11,8319.99,7954.0,8212.0,3886.634348,1511222399999,31567135.38731295,20101,1816.366339,14741452.72913412,0,7133.340000000001,69.04803870682397,409.37447382540074,409.37447382540074,409.37447382540074,8324.687712356095,8324.687712356095
1511222400000,8212.49,8400.0,7801.0,8119.51,4544.474016,1511308799999,37074997.58090905,20798,2222.291215,18131894.11366924,0,7208.730714285714,67.29569177911245,432.64029853339935,432.64029853339935,432.64029853339935,8455.263734499847,8455.263734499847
1511308800000,8091.09,8322.68,8091.09,8205.92,3545.00571,1511395199999,29124078.47217724,14752,1823.860374,14992767.17647145,0,7273.224999999999,68.10997870660893,454.6189491944022,454.6189491944022,454.6189491944022,8586.360138374359,8586.360138374359
1511395200000,8233.03,8260.0,8000.0,8019.99,4093.952687,1511481599999,33400702.99957629,16625,2163.755131,17665030.24869222,0,7340.367857142858,64.39468892839501,470.6360938102282,470.6360938102282,470.6360938102282,8671.123714253743,8671.123714253743
1511481600000,8019.97,8369.0,7850.0,8138.0,4411.789112,1511567999999,35840264.45804051,19754,2166.425275,17613353.73937526,0,7456.869285714286,65.67451983508275,482.88714251175713,482.88714251175713,482.88714251175713,8758.564006121725,8758.564006121725
1511568000000,8138.99,8734.78,8090.0,8700.01,4292.623682,1511654399999,36093005.20140187,18632,2294.9233,19306904.20494265,0,7632.223571428572,71.01750008439906,500.0013988735059,500.0013988735059,500.0013988735059,8945.954806171205,8945.954806171205
1511654400000,8700.04,9350.0,8604.72,9128.02,4147.380237,1511740799999,37138533.83941873,19268,2035.291755,18226481.88953511,0,7869.151428571429,74.29859215419667,524.9557072269736,524.9557072269736,524.9557072269736,9211.687486331133,9211.687486331133
1511740800000,9128.0,9654.28,9112.04,9650.0,4521.625707,1511827199999,42961064.95202934,22806,2433.447575,23145323.64948013,0,8096.580714285715,77.62536510492122,560.6472679983696,560.6472679983696,560.6472679983696,9564.305193058532,9564.305193058532
1511827200000,9650.0,9939.0,9570.5,9896.8,4917.210985,1511913599999,48235644.0576554,18923,2431.138502,23851135.77284698,0,8333.852857142858,79.00886205677877,603.8574413035313,603.8574413035313,603.8574413035313,9922.044421633685,9922.044421633685
1511913600000,9896.79,11300.03,8520.0,9687.88,13352.538715,1511999999999,135976167.45757934,47894,8662.632362,88423971.28943045,0,8508.697142857143,74.79284969904911,644.8054767613162,644.8054767613162,644.8054767613162,10181.920798123845,10181.920798123845
1512000000000,9687.88,10900.0,8850.8,9838.96,9389.574329,1512086399999,91430904.34116387,41153,5360.660242,52384338.03597776,0,8649.73,75.79857338429174,683.1298354092569,683.1298354092569,683.1298354092569,10403.699884659192,10403.699884659192
1512086400000,9837.0,10898.0,9380.0,10782.99,6134.923633,1512172799999,62260697.58291551,32375,3269.868588,33193672.16592109,0,8870.001428571428,80.92098412585626,731.3051542691198,731.3051542691198,731.3051542691198,10757.420702715546,10757.420702715546
1512172800000,10775.04,11190.0,10620.0,10890.01,4765.439757,1512259199999,52046689.84006951,29694,2390.194275,26111051.97904352,0,9093.435,81.40157275009946,783.1700835454676,783.1700835454676,783.1700835454676,10983.092456123277,10983.092456123277
1512259200000,10902.69,11825.0,10500.0,11165.41,5346.636524,1512345599999,60350708.29332783,39335,2574.246187,29090180.16290429,0,9316.821428571428,82.61516230626917,837.2375869702643,837.2375869702643,837.2375869702643,11276.168314482211,11276.168314482211
1512345600000,11165.41,11600.0,10802.0,11579.0,4663.424562,1512431999999,52814985.63993067,32232,2516.855031,28512751.47162289,0,9557.32142857143,84.2746937973165,894.5416664066456,894.5416664066456,894.5416664066456,11594.103459141408,11594.103459141408
1512432000000,11571.03,11853.0,11447.68,11699.99,5550.732055,1512518399999,64721253.04527842,31317,3135.630565,36570499.65542363,0,9813.069999999998,84.73379669073643,950.7618778310436,950.7618778310436,950.7618778310436,11928.681368679769,11928.681368679769
1512518400000,11699.99,13615.23,11665.58,13550.05,6707.946319,1512604799999,84409526.69576178,40196,3830.098381,48223185.56586906,0,10194.79357142857,89.69031978220673,1030.7052335428775,1030.7052335428775,1030.7052335428775,12721.962595988127,12721.962595988127
1512604800000,13541.01,16649.96,13050.0,16599.0,7487.065695,1512691199999,109555325.34649764,57541,3931.041376,57501459.77355417,0,10807.58,93.45927597449236,1167.622064500591,1167.622064500591,1167.622064500591,14300.46825247064,14300.46825247064
1512691200000,16599.0,17204.99,14015.0,15880.0,17589.013136,1512777599999,271586476.6191432,84727,11950.291812,184080403.13797045,0,11360.58,85.51956573508149,1318.9388875177665,1318.9388875177665,1318.9388875177665,15282.719402044102,15282.719402044102
